NAME	Tumor_POU1F1	Neutrophil	Mast	Fibroblast	T_NK_cell	Epithelial	Tumor_NR5A1	Endothelial	MDC	Tumor_TBX19
C1R	1	1	1	366.967506449328	1	59.1299003308323	1	54.1352145824875	1	1
C1RL	1	1	1	36.1275440994971	1	52.668123367512	1	1	1	1
C1S	1	1	1	338.30098951771	1	80.5303559940184	1	1	1	1
C1orf109	1	1	1	30.7047514865096	37.8262457895155	1	1	1	1	44.167609595468
C1orf162	1	1	1	1	1	1	1	1	88.5520226006368	1
C1orf174	30.7239243585279	1	1	29.7052147062435	32.2684608552608	1	1	1	38.8053711452833	1
C1orf198	1	1	1	88.1378929886301	1	56.6966775042538	1	56.3018938610538	1	1
C1orf210	1	45.7467261567512	1	1	1	31.7470964334897	1	1	1	1
C1orf226	1	39.5163568925355	1	1	1	1	1	1	1	1
C1orf35	1	1	1	1	1	1	1	1	1	30.4976681522734
C1orf53	1	1	1	1	1	1	1	1	1	29.9245786994331
C1orf54	1	1	1	181.086651059503	1	42.2072162480788	1	170.56320811419	141.507647424714	171.024693024967
C1orf56	43.8788868460905	26.6249553313177	1	1	31.2925259102676	1	1	1	1	1
C2	1	1	1	1	1	1	1	1	52.156140173546	1
C21orf58	43.0686707855907	161.813042511497	179.795261573439	1	1	1	58.2668662104277	1	1	75.8675056357007
C21orf62	1	1	1	1	1	1	38.720741671179	1	1	68.5397639582611
C2CD2	1	1	1	108.281836023044	1	1	1	49.5219687007863	1	1
C2CD3	1	1	61.3907166056601	1	1	1	1	1	1	1
C2CD4A	141.540827753276	1	1	1	103.734640052548	76.8829358401296	1	1	45.4946594784911	1
C2CD4B	1	1	1	1	44.0167330674746	62.8943792077559	1	152.863619471543	1	1
C2orf80	1	66.370670167425	1	1	1	1	105.776996781729	1	1	1
C3	1	1	1	1	1	452.263436927971	1	1	190.502435481758	1
C3AR1	1	1	1	1	1	1	1	1	118.620250747024	1
C3orf62	1	1	1	1	1	1	1	1	26.5227746505756	1
C5orf22	1	1	44.4417529390534	1	1	1	1	1	1	1
C5orf49	1	26.6016339832003	1	1	1	1	1	1	1	27.8907148291819
C6orf120	38.1192562337611	1	1	1	1	1	1	1	1	30.8767244780313
C6orf47	31.62967466445	1	1	1	1	1	1	1	1	1
C7orf31	1	1	103.684845703036	1	1	1	1	1	1	1
C9orf116	1	1	44.3259294225525	1	1	1	1	1	1	1
CA10	1	1	104.555633530142	1	1	43.4873432776756	109.965368811868	1	51.5603489630574	127.731584961731
CA12	1	1	1	1	1	587.35297058028	55.8592925930729	1	1	1
CA2	1	1	1	87.9176995514556	1	1	1	168.161455486319	1	1
CA5B	1	1	1	1	1	1	1	1	1	33.6904380570026
CA8	1	1	1	1	1	44.9130940677789	1	1	1	62.4067152020415
CABLES1	1	1	1	1	1	38.5206035294621	1	44.9269008773904	1	1
CABYR	1	1	1	1	1	1	1	1	1	29.5645134497056
CACFD1	1	27.7853164903666	1	1	1	1	1	1	1	41.6714445030045
CACHD1	1	47.4106448715731	1	1	1	1	52.6358558883488	1	1	40.8692413270721
CACNA1A	1	1	1	1	1	1	32.1654296030642	1	41.9539101630576	141.479580394899
CACNA1B	1	1	1	1	35.0535797821111	1	1	1	1	1
CACNA2D3	1	43.2665519254914	1	1	1	1	29.2172566818628	1	1	1
CACNA2D4	1	46.4375902758785	1	1	1	1	52.6164355165279	1	1	84.8808203047485
CACNB1	1	1	1	1	1	1	38.0774030663386	1	1	1
CACNB3	47.1251300054474	1	1	37.4957417076188	1	1	1	1	1	1
CACNB4	1	1	1	1	1	40.3866441711627	33.6479438544018	1	1	1
CACNG7	1	108.897798236083	1	1	1	1	41.2615783519322	1	1	1
CACNG8	1	102.924310412903	1	1	1	1	41.4162270510092	1	1	1
CALB1	1	1	1	1	1	1	1	1	146.805555979173	744.584070244317
CALB2	1	1	249.978659595856	1	1	1	43.6158927114858	1	1	1
CALCRL	1	1	1	66.0956208175046	1	1	1	423.170071213365	1	1
CALHM2	1	1	1	45.2453875345983	1	1	1	1	1	1
CALHM5	1	1	1	61.6754647916863	1	1	1	37.701902900975	1	1
CAMK2A	1	73.5081373419016	1	1	1	1	43.435918493245	1	1	1
CAMK2N2	90.8634278850746	45.4371596830738	1	1	98.709049150165	1	155.233687240637	1	82.662715243845	40.9009807558667
CAMK4	1	1	1	1	1	1	1	1	1	29.8622952966108
CAMKK1	30.1662719625741	20.162532051006	1	1	1	1	1	1	1	35.1940931106774
CAMKK2	1	44.9833634960635	1	67.4247720261339	1	1	1	47.9238493272319	1	1
CAND2	1	1	44.3259294225525	1	1	1	33.8818552110278	1	1	35.7487557977678
CAPG	1	1	184.652054659403	1	53.6601438041914	142.870339371154	1	1	153.26642079383	42.2615193204166
CAPN15	1	1	44.4417529390534	1	1	1	1	1	1	1
CAPSL	1	1	44.3259294225525	1	1	1	32.0677938824939	1	1	71.8875062396793
CARD16	1	46.0722074481926	1	1	1	1	1	99.2758401819916	32.5106574515504	1
CARD6	1	1	1	1	1	1	1	51.0638659141788	1	1
CARF	1	1	1	1	1	1	1	1	1	48.7571364183841
CARMIL1	1	1	1	1	1	51.1481961549177	1	1	1	1
CARNMT1	34.1579643724268	1	31.087441404255	1	1	1	35.3896422650472	1	1	1
CARS2	1	86.4920614089088	1	1	1	1	25.6325630219715	1	1	37.4006307269572
CARTPT	1	1	1	1	1	1	1	1	134.995836285169	1017.29298308508
CASKIN1	1	62.2303408572375	1	1	1	1	1	1	1	1
CASKIN2	1	1	1	1	1	1	1	68.0564447577927	1	1
CASP1	1	43.2665519254914	1	1	1	1	1	35.0689056128763	84.6289021614177	1
CASP10	1	1	1	1	1	1	1	50.4771598982733	1	1
CASP8	1	1	1	1	42.8942452043956	1	1	1	1	1
CASP9	1	45.5633360551106	61.205184851733	1	1	1	1	1	32.8101122455129	1
CAV1	1	1	1	439.300402218839	1	63.2687578277199	1	455.646394745467	1	1
CAV2	1	1	1	147.977908424299	1	90.3087946167047	1	129.012274391862	1	1
CAVIN1	1	1	104.513476473063	789.084521189984	1	278.563817553356	1	594.977442074571	1	1
CAVIN2	1	1	104.322819536665	45.4595370856151	1	1	1	526.995991407307	1	1
CAVIN3	1	1	1	126.279265466522	1	52.4298436290049	1	90.0995106372055	1	1
CBFA2T3	1	1	1	49.64654676997	1	1	1	1	1	1
CBLN1	135.928340786506	1	1	1	140.852033811669	1	1	1	35.1913615319444	1
CBWD2	1	43.9494585531196	1	1	1	38.4183030538201	1	1	1	31.2405427962362
CBX8	47.6678963318151	39.8666845917854	1	1	42.5949102254703	1	1	1	1	30.6381031918135
CBY1	1	1	94.890339447967	41.4416495859991	1	39.4711108401221	46.5879939791204	1	1	62.2944021206869
CC2D1B	1	1	44.3259294225525	1	39.4717359190606	1	1	1	38.9715443089944	1
CCAR2	40.6742208777205	39.6018393995391	147.5890488785	31.0212557114838	34.6943837811855	1	1	1	1	30.1489764203485
CCDC102B	1	1	1	188.108741972231	1	1	1	55.5427324535659	1	1
CCDC106	1	39.5163568925355	1	1	35.1679148303418	1	1	1	38.3340553113991	40.7677158562627
CCDC110	55.8035211152098	1	1	1	53.827155133404	1	1	1	1	1
CCDC113	1	1	61.205184851733	1	34.1136155575669	1	30.9095163065615	1	1	1
CCDC120	1	1	1	1	1	1	26.485390756021	1	1	1
CCDC122	29.8748560057032	1	61.205184851733	1	1	1	40.9352190740181	1	1	1
CCDC125	40.6689227850718	1	1	1	1	58.6241851422905	1	1	1	1
CCDC126	1	1	1	1	1	1	57.0020128894002	1	33.2941410554509	48.6901879353571
CCDC127	40.5478846095002	1	1	1	30.6196859859392	1	1	1	1	29.9395435920547
CCDC146	53.5696576695896	26.434790312712	1	1	42.5321731805312	1	1	1	41.5429327488312	1
CCDC149	1	62.2303408572375	43.7258383735567	1	1	1	1	1	1	1
CCDC159	1	1	1	1	1	1	1	1	31.7545125564733	34.9167089440391
CCDC180	1	1	1	1	1	1	1	1	1	33.6485602622241
CCDC184	79.4597767494108	1	1	1	86.6992602651905	1	34.2773453022711	1	46.6471720153053	1
CCDC24	1	45.7201915321671	1	1	1	1	27.6382918279816	1	1	53.8921572833891
CCDC28B	1	51.5178653889765	1	1	1	1	1	1	1	38.3902094575224
CCDC3	1	1	1	234.431442875978	1	1	1	90.9167735723062	1	1
CCDC57	1	1	1	1	1	1	1	1	34.4428091360454	92.6367953876425
CCDC68	32.7968002893062	26.434790312712	1	1	1	1	1	1	1	1
CCDC71L	36.4425667137097	39.7357567991892	155.0955242997	54.326620548516	1	48.2786685186728	1	44.388003918114	1	1
CCDC74B	1	46.1187055906359	31.087441404255	1	1	1	1	1	1	35.3905062610623
CCDC85A	1	1	1	1	1	1	1	31.9389458036247	1	55.2872463374693
CCDC85B	1	35.0751125724867	1	1	1	1	35.7918284172604	62.7880717945617	1	1
CCDC88C	1	1	1	1	1	84.6298379667692	1	41.3303632472571	1	1
CCDC96	35.4686140436326	1	1	1	1	1	1	1	1	1
CCK	1	1	1	1	1	1	1	1	1	53.9526728059054
CCL2	1	1	1	481.589181443497	1	130.928638248515	1	430.181089193147	89.6486679699645	1
CCL3	1	1	1	1	1	1	1	1	869.819157258844	1
CCL3L1	1	1	1	1	1	1	1	1	689.190306962451	1
CCL4	1	1	1	1	110.492802446163	1	1	1	888.686651694318	1
CCL4L2	1	1	1	1	1	1	1	1	871.2164620759	1
CCL5	1	1	1	1	324.305601479082	1	1	1	1	1
CCNJ	1	42.6771588255243	1	1	1	1	1	1	1	1
CCR10	31.9149073814025	1	1	1	32.2511072520711	1	1	1	1	1
CCS	1	1	76.1513696808799	1	1	1	1	1	1	1
CCZ1B	1	1	1	1	1	1	1	1	1	38.0683675463515
CD109	1	1	1	1	1	62.544262677478	1	38.2355673172493	1	1
CD14	79.9063720913807	1	1	43.2590217181572	48.8720023223607	1	1	54.6036825793189	293.418121903102	1
CD163	1	1	1	1	1	1	1	1	343.325499534138	1
CD163L1	1	1	1	1	1	1	1	1	70.2234079833698	1
CD24	1	119.496680428229	1	1	1	784.654661549301	1	1	1	62.6646880903359
CD248	1	1	1	159.748340982886	1	1	1	1	1	1
CD302	1	27.8097160927793	61.205184851733	156.101206285625	1	54.0937667725716	1	73.2975596165869	150.471489725687	1
CD34	1	1	1	1	1	1	1	690.487539112552	1	1
CD37	1	70.9335254044907	232.844173924537	1	54.810618588226	1	1	1	97.0664193197429	1
CD3E	1	1	1	1	154.544975629442	1	1	1	1	1
CD4	1	1	87.16759131261	75.0154416242406	35.0589519256021	1	1	1	292.956243949341	1
CD40	1	1	1	63.4489076209556	1	46.6739841965646	1	104.240855218824	33.3722292584971	1
CD44	1	1	313.789672577464	130.906260823542	81.9564213435382	135.803370752223	1	1	63.7466773774421	1
CD48	1	1	104.513476473063	1	71.6956030048409	1	1	1	32.8785296091921	1
CD52	1	1	104.28075725717	1	178.614961157529	1	1	1	1	1
CD53	1	166.518502847304	238.726945679296	1	114.007920179207	1	1	1	217.688988311741	1
CD68	1	1	1	1	1	1	1	1	269.435012159333	1
CD69	1	1	352.108001828826	1	88.8824541199996	1	1	1	1	1
CD74	103.541317477217	98.8691125852231	1	209.310150929501	258.169648328434	725.606931655451	130.994163019657	796.758829388871	4328.4763697871	106.766366870081
CD79B	212.818626665423	1	1	1	169.285172778678	1	1	1	60.6810053749889	1
CD82	1	1	328.082974683902	44.9144938902801	1	227.849578308935	1	1	36.310284350872	48.0819302589589
CD83	1	59.7321126501533	262.385347697583	64.2247825286103	42.9015647321665	107.560243908444	97.2597436379316	104.348436693152	490.111030736234	1
CD84	1	1	294.56885400468	1	1	1	1	1	209.177170880087	1
CD86	1	1	1	1	1	1	1	1	179.474315582379	1
CD93	1	1	1	37.9698100754328	1	1	1	539.856909553005	81.9317272009071	1
CDADC1	1	1	1	1	1	1	55.5634435561127	1	30.1967192941082	49.9136958260737
CDC14A	1	1	1	1	1	43.9730196090045	1	1	1	1
CDC26	44.1842434715307	44.9962030940651	1	1	52.8712784192337	32.6498528597049	1	39.5964710162352	1	1
CDC42EP1	1	1	1	115.397578149749	1	149.875955620029	1	161.188332206861	1	1
CDCP1	1	1	44.7991696368008	1	1	68.6316793278141	1	1	1	1
CDH10	1	1	1	1	1	1	37.1216944832635	1	1	1
CDH11	1	1	1	389.739408430576	1	34.8857238763043	1	50.7266916355943	1	1
CDH12	1	1	103.684845703036	1	1	1	36.4487366317995	1	1	1
CDH13	1	1	1	92.1087530513461	1	1	1	138.764651390438	1	1
CDH18	64.5330141160782	59.544467039311	1	1	55.4813451409454	1	34.8762790305851	1	1	1
CDH2	1	20.7041525407794	1	1	1	198.22539276168	117.999334765849	1	52.2632700543409	146.357221263733
CDH20	1	1	1	1	1	1	1	1	1	84.2203537798444
CDH3	1	1	1	1	1	95.5696918861418	1	1	1	1
CDH5	1	1	1	1	1	1	1	284.664927128818	1	1
CDH6	1	1	1	169.39172628867	1	1	1	1	1	1
CDH8	1	62.7376667101946	103.959353834291	1	1	1	110.16604417349	1	1	1
CDK1	31.5212892699949	1	1	1	1	1	1	1	1	1
CDK10	1	46.9304086639175	1	1	1	1	1	1	1	39.912049920636
CDK18	1	109.638014715399	1	1	1	1	119.39293340377	1	48.9515602555741	32.39300368712
CDK2	1	1	1	45.1429765789304	1	1	1	74.9795273295161	1	1
CDK20	1	45.5112892881531	43.7258383735567	1	1	1	34.8202430595304	1	1	1
CDK8	1	1	1	56.3410476451711	1	1	37.9489863239688	34.3700284101925	1	1
CDKAL1	1	45.5112892881531	1	1	1	1	1	1	29.8532747725556	37.4448305805171
CDKL2	1	1	1	1	1	1	28.2943170780356	1	1	1
CDKL5	1	1	1	79.3540725918537	1	1	65.8922345822235	1	29.0239908408372	1
CDKN2A	76.0119037207048	1	1	56.5635874749708	103.476117165636	149.983696145294	1	40.0979148264655	37.6742423216031	1
CDKN2B	1	1	1	1	1	140.657214053941	1	36.4992281661091	1	1
CDKN2C	1	1	1	78.1077294832023	1	1	1	38.4860089942404	1	1
CDR2L	35.7644822131098	1	100.683604607717	41.4404680418361	1	1	1	47.7382349019966	1	1
CDYL2	1	1	1	1	1	1	1	41.4851487763109	1	1
CEACAM1	1	1	1	1	1	82.5811522658716	1	1	1	1
CEL	89.3185744342012	1	1	1	67.664925070743	1	1	1	1	1
CELSR2	1	1	1	38.2748660994228	1	50.1806307434373	53.3429076419771	1	1	65.320272721579
CELSR3	1	1	1	1	1	1	1	1	1	29.9116955989931
CEND1	1	45.5112892881531	1	1	1	1	35.901450942822	1	1	32.4697866322098
CENPS	1	40.4702442929344	1	1	38.9703670453956	1	1	1	1	27.9540492575647
CEP128	1	1	44.4417529390534	1	1	1	1	1	1	1
CEP135	1	1	1	1	1	1	1	35.6542662512843	29.482785038185	1
CEP164	32.1604505179977	1	1	1	1	1	1	1	1	1
CEP170B	32.1166808705803	1	1	1	1	1	1	1	1	33.8471566294861
CEP19	1	1	104.116554979217	1	1	1	1	1	1	1
CEP295	1	35.2790810740495	1	1	1	1	35.5892880874409	1	35.0337143627781	1
CEP57L1	1	1	1	1	1	1	34.1073814439316	1	1	36.0625621413837
CEP83	1	1	1	1	1	1	37.7521324996228	1	1	31.4090477084773
CEP85	1	43.3663496166206	43.7258383735567	1	1	1	1	1	28.8865492433742	81.0773048483096
CEP89	1	1	1	1	41.2198707748255	1	37.906189015444	1	1	1
CERKL	1	1	1	1	1	1	1	1	1	109.821907448267
CFAP221	1	37.0979002446836	61.205184851733	1	1	1	33.175170395659	1	1	1
CFAP300	1	46.9304086639175	1	1	1	1	1	1	1	1
CFAP410	1	1	1	1	1	1	1	1	1	32.9366357737281
CFAP44	33.7351296742877	1	1	1	35.9033976755476	1	33.6252858694714	1	1	1
CFAP61	35.7136218537179	1	1	1	38.5305860467238	1	37.6466111359075	1	1	1
CFH	1	1	1	255.271726366779	1	78.9126149181772	1	242.146995572623	1	1
CFI	1	1	1	57.8031765724211	1	96.1584216346781	1	59.2470312254599	1	1
CGAS	1	1	1	62.1554484659848	1	1	1	64.2269307855417	1	1
CGN	1	1	1	1	1	64.3932885863318	1	1	1	1
CGNL1	1	1	1	1	1	76.2355463916815	1	1	1	1
CH25H	1	1	1	1	1	1	1	1	95.8664212899707	1
CHD5	1	1	1	1	39.9557815461193	1	1	1	1	1
CHI3L1	1	20.6374171354806	1	1	1	858.718124449455	1	1	1	1
CHL1	1	48.8765621866062	1	1	1	169.234550366085	41.9520346581356	1	1	1
CHML	1	1	1	33.3548103131068	1	1	1	1	1	1
CHMP7	1	1	1	1	37.0951810470591	1	1	1	1	1
CHRNA1	1	1	1	1	1	142.381820825873	1	1	1	1
CHRNA2	1	1	1	1	1	1	1	1	1	75.3166221418396
CHST1	67.0467749909756	1	1	54.278956425773	77.4003305827419	69.3495697035488	1	73.8123582749107	1	1
CHST2	1	1	1	144.659588332021	1	48.7411195697266	1	68.1464833709878	1	53.1844642034158
CHST3	1	1	1	57.2426651193916	1	36.0627242624188	1	1	1	1
CHST7	1	1	1	36.4220118771685	1	1	1	1	1	1
CHST8	1	1	44.4417529390534	1	1	1	31.9940076032905	1	1	1
CHST9	1	1	1	1	1	84.3785070334574	1	1	1	144.329908162425
CIAO2A	1	103.455423242762	1	1	1	1	1	1	30.3713950410427	54.7173988611646
CIART	1	116.786159798077	1	1	1	1	106.770725298358	1	57.1647035472481	122.506777530669
CIB2	1	129.905582063517	51.582047826637	1	1	81.7151006432081	83.7323200048782	1	106.999468871266	393.84170728412
CISD3	29.2876956698253	1	1	1	1	1	1	1	42.4945505420366	63.0632456731601
CIT	1	1	1	1	1	1	1	1	1	52.4742474871061
CITED1	281.430409846994	1	1	1	300.517719842921	1	285.275255665219	63.0047259497388	203.861266024544	28.4300184561529
CITED4	1	1	1	1	1	179.706631205604	1	87.6868125697558	1	1
CKLF	1	1	1	1	34.5931774080172	1	1	1	40.3321644832221	38.5895769727791
CKMT1B	1	1	1	1	1	1	34.0226720659188	1	1	37.9772561987074
CKS1B	1	1	1	1	1	38.5974211991348	1	1	1	45.0860497889078
CLCN5	1	39.5163568925355	1	1	1	1	104.908171314352	1	45.6181421969053	50.681885520941
CLCN6	1	45.4067821111094	1	1	1	1	1	1	1	1
CLCNKA	1	105.758301218371	1	1	1	1	78.9614189038546	1	1	1
CLDN1	1	1	1	42.3175876007862	1	175.885569908151	84.3411417127747	1	1	1
CLDN11	1	1	1	120.520658908162	1	1	1	1	1	1
CLDN3	1	63.1726461603556	1	1	1	113.204988910835	1	1	1	33.595868973006
CLDN4	1	1	1	1	1	851.871840060216	1	1	1	41.803970183287
CLDN5	1	1	1	1	1	1	1	227.078718523337	1	1
CLDN7	1	105.4267407806	1	1	1	306.800857853062	1	1	1	57.9194652540228
CLEC14A	1	1	1	1	1	1	1	327.407633083937	1	1
CLEC2B	1	1	61.205184851733	1	44.7478871335103	1	1	229.720531992477	76.6791997753104	1
CLEC2D	1	1	1	1	61.4684821711178	1	1	1	1	1
CLEC7A	1	35.0751125724867	1	1	1	1	1	1	167.213573314774	1
CLGN	197.077428809344	1	1	1	227.559777250878	1	52.0448406599422	49.6468300147648	118.96934109701	219.576054534807
CLIC2	1	1	1	1	1	1	1	145.220344337562	69.2691194175911	1
CLIC4	1	1	1	407.661037277781	1	104.745377340944	1	368.849830029657	44.4331742326863	71.0737879311015
CLIC6	1	1	1	1	1	115.795683277279	1	1	1	1
CLIP2	1	1	1	63.4065318754322	1	1	1	1	1	1
CLMP	1	1	1	1	1	1	1	1	1	155.3874619533
CLTCL1	1	1	1	1	1	1	1	1	1	28.8911919321957
CLUH	1	1	1	1	1	1	1	1	1	28.483251426407
CLUL1	1	1	1	1	1	42.76226706644	1	1	1	1
CLVS1	36.9944446384853	1	1	1	40.5443071573738	1	1	1	1	1
CLYBL	1	1	1	1	1	1	1	1	1	37.629540152173
CMKLR1	1	1	1	42.0419805406586	1	1	1	1	54.7743871888201	1
CMTM7	1	1	1	1	1	1	1	1	56.5049821397629	1
CMTM8	49.8880408630346	1	1	1	44.0094770276116	58.4974924303861	1	72.0931588515614	1	1
CMTR2	33.4422931224494	1	1	1	1	1	1	1	1	1
CMYA5	1	46.6219204445354	1	1	1	143.897142997695	36.7880603257619	1	1	61.6095192764441
CNBD2	1	1	1	1	1	1	1	1	1	36.7186216706114
CNEP1R1	30.4519187936602	41.6132716943417	1	1	36.4731054281944	1	1	1	1	1
CNGA3	42.6560039628164	1	1	1	1	1	1	1	1	1
CNKSR2	1	1	104.28075725717	1	1	1	1	1	1	34.1233909637268
CNKSR3	1	1	1	35.7650576141748	1	1	1	132.670013032901	65.4487034636831	302.264672685462
CNNM1	71.4374239321486	1	74.8866110410558	1	52.5966269429647	1	56.2861846281984	1	1	1
CNNM2	1	46.1187055906359	1	36.5587008148993	1	1	36.0231779111218	1	1	1
CNR1	56.6279080064338	1	1	1	44.5816860121728	1	1	1	1	1
CNTN3	43.5553362600512	1	1	1	33.3366817616607	80.9581443861901	1	1	1	78.2343135155773
CNTN4	48.8520969638669	1	1	94.785630032458	58.3719658037802	39.4004542501865	1	1	1	1
CNTNAP1	1	1	61.205184851733	1	1	1	1	1	1	1
CNTNAP2	1	145.045592592659	129.042274600081	1	1	209.451321464074	58.597141912481	1	1	1
COCH	83.6558490320897	1	1	1	92.2249216264754	1	1	1	53.5131863904316	1
COG4	1	40.0814165373358	1	1	1	1	1	1	1	38.0365315132723
COL11A1	1	1	1	109.006957447892	1	94.7000443788108	1	1	94.9580427791329	402.706490155674
COL11A2	1	1	1	1	1	127.212431704023	1	1	1	1
COL12A1	67.8166289921819	1	141.343763038073	572.553386356374	1	1	1	47.140431085013	1	1
COL14A1	1	1	1	300.708164934371	1	1	1	1	1	1
COL15A1	1	1	1	136.161916820368	1	1	1	292.846241128328	1	1
COL16A1	1	1	1	51.3794271992474	1	1	1	1	1	1
COL18A1	1	21.9758545588611	1	594.630247386093	1	52.2026700987278	1	169.83865029383	1	1
COL1A1	1	1	1	5394.15628124022	1	96.8668168137412	1	84.0754122749927	1	1
COL1A2	105.63682671965	1	61.205184851733	4112.26280914647	134.915690850365	1	1	276.237304463697	61.7473463538246	1
COL21A1	1	1	1	1	1	37.5922649370863	1	38.9974675504233	1	1
COL22A1	99.8358194152729	1	1	1	89.1470114169661	1	61.2945862450641	1	50.7965436474611	1
COL27A1	1	1	1	44.0739475761038	1	1	1	1	1	1
COL28A1	1	1	1	1	1	1	1	1	1	130.210282872671
COL2A1	1	124.955168860403	1	1	1	51.0130326540902	94.0409557833622	1	1	1
COL3A1	1	1	1	4035.64998828109	1	1	1	158.20312848535	1	1
COL4A1	1	1	1	958.038596934106	1	1	1	713.766175478721	1	1
COL4A2	1	1	1	1073.49320050551	1	1	1	584.198698779859	1	1
COL4A3	60.6379153115653	1	104.28075725717	1	1	37.6989864422629	1	1	1	1
COL4A4	54.039356351602	1	1	1	1	1	1	1	1	1
COL4A5	1	1	1	53.0780033928025	1	165.17654416253	1	1	1	1
COL5A1	1	1	1	752.510207049629	1	1	1	62.8942579953112	1	1
COL5A2	1	37.9949292192536	1	780.607925610429	1	1	37.1177187881207	72.2782270882871	1	1
COL5A3	1	1	1	178.836370592615	1	1	1	1	1	1
COL6A1	1	44.3531333020809	1	952.704020104986	1	92.5176088304216	57.4866009152657	105.124360346979	1	26.8354061164202
COL6A2	1	1	1	767.460065278421	1	1	1	131.662624317269	1	1
COL6A3	1	1	1	767.850858787278	1	1	1	1	1	1
COL8A1	1	1	1	152.269016556497	1	60.8756236928554	1	150.309136626104	1	37.943986102917
COL9A2	159.314138567286	1	1	1	156.446148906574	162.954049282813	1	1	74.3565331394799	1
COLEC11	1	1	1	108.612908645811	1	1	1	1	1	1
COLGALT2	1	59.4130003435781	76.1513696808799	1	1	1	52.4164580183275	1	1	1
COMMD8	41.6397541418164	1	1	1	46.0854655826096	1	1	1	1	28.1131785598662
COMTD1	44.2024560852451	1	98.0298110266053	1	50.6198443174019	1	1	1	1	1
COPZ2	1	1	1	54.7639506528191	1	1	1	1	1	1
COQ10A	59.5924396806828	39.5163568925355	1	1	54.3104223853273	1	37.2648695970446	1	1	46.553811427474
CORO1A	1	138.224213073145	1	1	44.344797481617	1	1	1	46.4916375114946	1
CORO1B	1	1	1	1	1	1	1	1	31.9382779622057	1
CORO6	1	1	1	1	1	1	1	1	1	36.2523427748201
COX16	1	1	141.247985812969	1	1	1	1	1	1	37.9455624360033
COX18	1	26.434790312712	1	1	34.478483390526	1	23.1806406855765	1	1	1
COX4I2	1	1	1	100.920923118865	1	1	1	63.5302594026998	1	1
CP	1	1	1	1	1	327.195866375647	1	1	1	1
CPED1	1	1	1	175.061186651951	1	1	1	38.3836697668956	34.4521479323929	1
CPLX1	38.9705861387725	1	1	1	1	1	1	35.4868112798595	1	26.7015009799859
CPM	70.4175134145378	1	61.2297041075897	298.532825864044	48.8365215895301	1	1	216.387117458555	246.007249872815	1
CPNE2	1	1	1	81.0850571573629	1	57.4757234799499	1	119.232178749817	1	1
CPNE4	1	1	1	1	1	75.1371259906461	1	1	1	82.8505257452894
CPNE5	1	1	1	1	1	1	35.5926664870943	1	1	1
CPNE6	36.6957811484167	1	1	1	1	1	1	1	1	1
CPNE8	1	1	1	1	1	1	1	79.9809977172818	1	1
CPVL	71.1672892018899	1	1	1	48.5715788250696	94.4702506178543	25.9711711328617	1	222.031633763092	1
CPXM2	1	1	1	51.8897121462628	1	188.077671152904	1	1	1	1
CRACR2B	1	1	1	1	1	1	1	1	1	27.1883907575661
CREB5	1	60.7272541103626	1	75.6506728455907	1	113.389996822997	35.4520796019347	1	1	1
CRIM1	1	1	1	158.23441738974	1	200.026565296427	1	213.430755153062	1	93.5676871147142
CRISPLD1	1	1	1	1	1	70.6354835180564	1	1	1	1
CRISPLD2	1	23.5296888584036	44.0773648895651	556.887479206265	1	1	1	207.062328649066	1	1
CRLF3	1	1	1	1	41.1501188139835	1	1	1	34.2718957493602	1
CROCC	1	43.9494585531196	1	1	1	1	1	1	1	1
CROT	1	1	1	1	1	43.956650618154	1	1	1	1
CRTAC1	1	1	1	1	1	1	1	1	1	30.8111277577196
CRYAB	1	1	1	151.562335139858	1	550.657728640502	1	41.3557786333026	1	1
CRYBG1	1	1	1	1	55.5836948521182	1	58.3276310866895	1	1	1
CRYBG3	1	1	1	89.1355579664021	1	51.769626803465	1	60.7168517910036	1	1
CSAD	1	1	1	1	1	1	1	1	1	30.1690722046963
CSDC2	45.2410388512137	1	1	1	1	1	1	1	1	1
CSF1	1	1	256.526254447357	158.09422690295	1	52.0013919060804	1	71.2775336679085	1	1
CSF1R	1	1	1	1	1	1	1	1	300.584504528913	1
CSF3R	1	453.941687267898	1	1	1	1	1	1	63.0883216310105	1
CSGALNACT1	57.3943623624554	1	1	1	41.0072276961967	56.8383687683669	1	106.845983487732	79.8232949407425	1
CSKMT	1	1	1	1	1	1	1	1	1	33.7676815550009
CSPG4	1	1	1	162.951180440546	1	1	1	1	1	1
CST7	1	54.4028211880363	1	1	108.23613135388	1	1	1	1	1
CSTF2T	36.2377025793269	1	1	1	34.5285036334548	31.5112327446677	1	1	1	1
CTC1	1	1	1	1	1	1	32.4390713617172	1	1	33.0107417097472
CTF1	1	43.3359854021387	1	1	1	70.8989268199063	1	1	1	1
CTHRC1	1	1	1	145.582360593005	1	42.648395117785	1	1	1	1
CTNNA2	55.8455022549876	54.0118464170531	1	1	53.4414988409368	1	1	1	1	45.5807340829626
CTNND2	152.180833497624	1	154.862805083807	1	86.5014784803961	41.4722209942045	1	1	37.8784941964649	46.7557377135721
CTSC	57.6252605076913	1	1	210.403986178177	69.6342298592508	114.868603233308	1	103.718097730582	292.766475577605	1
CTSK	1	1	1	228.000591831211	1	1	1	1	1	1
CTSS	1	314.817266489184	1	62.4291596062406	42.283970902206	59.3495453845167	1	55.1447321512854	449.312739837538	1
